"hhid","Income","FamSize","college","retired","cluster","choice","PPkStk","PBBStk","PFlStk","PHseStk","PGenStk","PImpStk","PSSTub","PPkTub","PFlTub","PHseTub"
2143214,2.5,1,0,0,3,5,0.5,0.58,0.99,0.32,0.33,0.72,0.85,1.07,1.19,0.59
2143214,2.5,1,0,0,3,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2143305,32.5,2,0,1,6,3,0.5,0.58,0.99,0.19,0.33,0.69,0.64,1.07,1.19,0.59
2143305,32.5,2,0,1,6,3,0.29,0.5,0.99,0.3,0.33,0.72,0.65,1.07,1.19,0.59
2143305,32.5,2,0,1,6,3,0.29,0.5,0.99,0.29,0.33,0.69,0.56,1.09,1.19,0.56
2143446,12.5,2,0,1,9,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2143446,12.5,2,0,1,9,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2143446,12.5,2,0,1,9,1,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2143446,12.5,2,0,1,9,4,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2143446,12.5,2,0,1,9,4,0.58,0.58,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
2143446,12.5,2,0,1,9,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2143446,12.5,2,0,1,9,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2143446,12.5,2,0,1,9,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2143446,12.5,2,0,1,9,1,0.19,0.46,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2143446,12.5,2,0,1,9,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2143503,42.5,5,1,0,8,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2143503,42.5,5,1,0,8,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2143503,42.5,5,1,0,8,1,0.66,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2143503,42.5,5,1,0,8,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2143503,42.5,5,1,0,8,1,0.5,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2143503,42.5,5,1,0,8,1,0.5,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2143503,42.5,5,1,0,8,1,0.5,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2143503,42.5,5,1,0,8,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2143503,42.5,5,1,0,8,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
2143503,42.5,5,1,0,8,2,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2143503,42.5,5,1,0,8,1,0.29,0.53,0.99,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2143503,42.5,5,1,0,8,2,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2143503,42.5,5,1,0,8,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2143503,42.5,5,1,0,8,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2143503,42.5,5,1,0,8,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
2143503,42.5,5,1,0,8,1,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2143503,42.5,5,1,0,8,1,0.5,0.39,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2143503,42.5,5,1,0,8,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2143503,42.5,5,1,0,8,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2143503,42.5,5,1,0,8,1,0.58,0.25,0.99,0.29,0.33,0.7,0.85,1.07,1.19,0.57
2143503,42.5,5,1,0,8,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2143800,17.5,2,0,1,7,4,0.47,0.54,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2143925,12.5,2,0,1,9,9,0.19,0.66,1.09,0.57,0.36,0.93,0.85,1.07,1.19,0.33
2143925,12.5,2,0,1,9,9,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2143925,12.5,2,0,1,9,9,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2143925,12.5,2,0,1,9,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2143925,12.5,2,0,1,9,9,0.25,0.61,0.99,0.45,0.33,0.74,0.65,1.09,1.19,0.59
2143925,12.5,2,0,1,9,9,0.39,0.58,0.99,0.29,0.33,0.69,0.63,1.09,1.19,0.56
2144048,22.5,4,0,0,2,2,0.25,0.61,0.99,0.45,0.33,0.74,0.85,1.09,1.19,0.59
2144048,22.5,4,0,0,2,2,0.58,0.45,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2144048,22.5,4,0,0,2,2,0.58,0.45,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2144048,22.5,4,0,0,2,1,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2144220,42.5,4,0,0,8,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144220,42.5,4,0,0,8,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144220,42.5,4,0,0,8,1,0.58,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144220,42.5,4,0,0,8,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144220,42.5,4,0,0,8,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144220,42.5,4,0,0,8,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144220,42.5,4,0,0,8,1,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2144220,42.5,4,0,0,8,1,0.58,0.58,0.99,0.34,0.33,0.76,0.81,1.07,1.16,0.59
2144220,42.5,4,0,0,8,1,0.58,0.29,0.99,0.29,0.33,0.7,0.89,1.07,1.2,0.62
2144220,42.5,4,0,0,8,1,0.58,0.25,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.55
2144220,42.5,4,0,0,8,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.55
2144220,42.5,4,0,0,8,1,0.58,0.58,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2144220,42.5,4,0,0,8,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2144220,42.5,4,0,0,8,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2144253,12.5,4,1,0,9,5,0.62,0.5,1.09,0.57,0.34,0.83,0.85,1.09,1.19,0.59
2144253,12.5,4,1,0,9,2,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144253,12.5,4,1,0,9,2,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144253,12.5,4,1,0,9,1,0.58,0.58,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2144253,12.5,4,1,0,9,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2144253,12.5,4,1,0,9,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2144253,12.5,4,1,0,9,2,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2144253,12.5,4,1,0,9,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2144253,12.5,4,1,0,9,7,0.39,0.19,0.99,0.29,0.34,0.69,0.56,1.07,1.19,0.56
2144428,27.5,2,0,0,1,8,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144428,27.5,2,0,0,1,8,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144428,27.5,2,0,0,1,8,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144428,27.5,2,0,0,1,8,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144428,27.5,2,0,0,1,8,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144428,27.5,2,0,0,1,8,0.58,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.55
2144428,27.5,2,0,0,1,8,0.29,0.5,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2144428,27.5,2,0,0,1,8,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2144444,17.5,2,0,0,7,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144444,17.5,2,0,0,7,1,0.58,0.65,0.99,0.25,0.34,0.72,0.85,1.07,1.19,0.59
2144444,17.5,2,0,0,7,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144444,17.5,2,0,0,7,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2144444,17.5,2,0,0,7,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2144444,17.5,2,0,0,7,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2144451,27.5,2,0,1,1,1,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144451,27.5,2,0,1,1,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144451,27.5,2,0,1,1,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144451,27.5,2,0,1,1,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144451,27.5,2,0,1,1,2,0.58,0.25,0.99,0.29,0.33,0.78,0.85,1.07,1.19,0.58
2144451,27.5,2,0,1,1,4,0.29,0.5,0.99,0.3,0.33,0.72,0.85,1.07,1.19,0.59
2144451,27.5,2,0,1,1,1,0.29,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2144451,27.5,2,0,1,1,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2144451,27.5,2,0,1,1,7,0.58,0.58,0.99,0.29,0.34,0.69,0.5,1.07,1.19,0.56
2144451,27.5,2,0,1,1,1,0.19,0.51,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2144451,27.5,2,0,1,1,1,0.29,0.54,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2144451,27.5,2,0,1,1,1,0.19,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2144576,12.5,2,1,0,9,3,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2144576,12.5,2,1,0,9,9,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2144576,12.5,2,1,0,9,9,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.71
2144576,12.5,2,1,0,9,3,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.42
2144576,12.5,2,1,0,9,3,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144576,12.5,2,1,0,9,9,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2144576,12.5,2,1,0,9,9,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144576,12.5,2,1,0,9,9,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144576,12.5,2,1,0,9,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144576,12.5,2,1,0,9,3,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144576,12.5,2,1,0,9,3,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2144576,12.5,2,1,0,9,9,0.25,0.61,0.99,0.45,0.34,0.75,0.65,1.09,1.19,0.59
2144576,12.5,2,1,0,9,3,0.25,0.61,0.99,0.45,0.34,0.75,0.65,1.09,1.19,0.59
2144576,12.5,2,1,0,9,9,0.58,0.45,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
2144584,37.5,3,0,0,8,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144584,37.5,3,0,0,8,7,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144584,37.5,3,0,0,8,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144584,37.5,3,0,0,8,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.08,1.19,0.56
2144741,7.5,5,0,0,5,4,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,4,0.62,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,4,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,5,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,5,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,4,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,5,0.5,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144741,7.5,5,0,0,5,5,0.5,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
2144741,7.5,5,0,0,5,5,0.5,0.61,0.99,0.45,0.33,0.74,0.85,1.07,1.19,0.59
2144741,7.5,5,0,0,5,5,0.58,0.45,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2144741,7.5,5,0,0,5,5,0.58,0.45,0.99,0.29,0.33,0.78,0.65,1.07,1.19,0.58
2144766,37.5,3,0,0,8,8,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2144766,37.5,3,0,0,8,8,0.66,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2144766,37.5,3,0,0,8,1,0.19,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144766,37.5,3,0,0,8,1,0.19,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144766,37.5,3,0,0,8,8,0.63,0.66,0.99,0.57,0.36,0.93,0.85,1.09,1.18,0.59
2144766,37.5,3,0,0,8,8,0.62,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144766,37.5,3,0,0,8,1,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144766,37.5,3,0,0,8,2,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2144766,37.5,3,0,0,8,8,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144766,37.5,3,0,0,8,8,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2144766,37.5,3,0,0,8,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144766,37.5,3,0,0,8,8,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144766,37.5,3,0,0,8,3,0.25,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
2144766,37.5,3,0,0,8,8,0.5,0.58,0.99,0.45,0.34,0.72,0.86,1.07,1.19,0.59
2144766,37.5,3,0,0,8,8,0.5,0.5,0.99,0.45,0.33,0.78,0.91,1.07,1.19,0.78
2144766,37.5,3,0,0,8,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
2144766,37.5,3,0,0,8,8,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.07,1.19,0.59
2145078,27.5,2,0,0,1,8,0.67,0.69,1.08,0.54,0.49,0.75,0.75,0.98,1.17,0.59
2145078,27.5,2,0,0,1,8,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2145243,42.5,2,0,1,8,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2145243,42.5,2,0,1,8,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145243,42.5,2,0,1,8,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2145243,42.5,2,0,1,8,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145243,42.5,2,0,1,8,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145243,42.5,2,0,1,8,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145243,42.5,2,0,1,8,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145243,42.5,2,0,1,8,4,0.29,0.5,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2145243,42.5,2,0,1,8,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2145243,42.5,2,0,1,8,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2145292,27.5,4,0,0,1,1,0.62,0.61,1.09,0.57,0.34,0.83,0.85,1.09,1.19,0.59
2145292,27.5,4,0,0,1,8,0.58,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145292,27.5,4,0,0,1,1,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145292,27.5,4,0,0,1,1,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145292,27.5,4,0,0,1,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145292,27.5,4,0,0,1,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2145292,27.5,4,0,0,1,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2145292,27.5,4,0,0,1,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2145292,27.5,4,0,0,1,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145292,27.5,4,0,0,1,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2145458,22.5,4,0,0,2,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,0.98,1.17,0.5
2145458,22.5,4,0,0,2,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.58
2145458,22.5,4,0,0,2,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2145458,22.5,4,0,0,2,1,0.29,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2145458,22.5,4,0,0,2,1,0.63,0.66,0.99,0.57,0.36,0.89,0.85,1.09,1.19,0.59
2145458,22.5,4,0,0,2,1,0.29,0.28,0.95,0.58,0.36,0.63,0.79,1.09,1.19,0.59
2145458,22.5,4,0,0,2,8,0.62,0.61,0.99,0.57,0.36,0.71,0.85,1.09,1.19,0.59
2145458,22.5,4,0,0,2,2,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145458,22.5,4,0,0,2,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2145458,22.5,4,0,0,2,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2145458,22.5,4,0,0,2,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145649,22.5,3,0,0,4,1,0.63,0.67,1.09,0.57,0.39,0.93,0.85,0.98,1.17,0.5
2145649,22.5,3,0,0,4,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.5
2145649,22.5,3,0,0,4,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.5
2145649,22.5,3,0,0,4,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2145649,22.5,3,0,0,4,1,0.63,0.66,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2145649,22.5,3,0,0,4,2,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2145649,22.5,3,0,0,4,4,0.62,0.61,1.04,0.29,0.36,0.74,0.85,1.09,1.19,0.59
2145649,22.5,3,0,0,4,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2145649,22.5,3,0,0,4,3,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
2145649,22.5,3,0,0,4,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145649,22.5,3,0,0,4,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145649,22.5,3,0,0,4,3,0.58,0.45,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
2145649,22.5,3,0,0,4,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145649,22.5,3,0,0,4,1,0.58,0.25,0.99,0.45,0.25,0.72,0.85,1.07,1.19,0.59
2145649,22.5,3,0,0,4,2,0.58,0.25,0.99,0.45,0.25,0.72,0.85,1.07,1.19,0.59
2145649,22.5,3,0,0,4,1,0.29,0.5,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
2145649,22.5,3,0,0,4,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2145649,22.5,3,0,0,4,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2145672,7.5,4,0,0,5,7,0.66,0.59,1.08,0.57,0.36,0.93,0.75,1.09,1.19,0.33
2145672,7.5,4,0,0,5,8,0.63,0.59,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2145672,7.5,4,0,0,5,7,0.62,0.5,1.13,0.57,0.36,0.93,0.85,1.16,1.19,0.59
2145672,7.5,4,0,0,5,7,0.62,0.5,1.09,0.57,0.36,1.23,0.85,1.24,1.34,0.71
2145672,7.5,4,0,0,5,7,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2145672,7.5,4,0,0,5,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2145672,7.5,4,0,0,5,7,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2145672,7.5,4,0,0,5,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2145672,7.5,4,0,0,5,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2145672,7.5,4,0,0,5,7,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
2145672,7.5,4,0,0,5,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145672,7.5,4,0,0,5,2,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2145672,7.5,4,0,0,5,7,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145672,7.5,4,0,0,5,7,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145672,7.5,4,0,0,5,4,0.58,0.65,0.99,0.25,0.34,0.72,0.85,1.07,1.19,0.59
2145672,7.5,4,0,0,5,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2145672,7.5,4,0,0,5,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145672,7.5,4,0,0,5,3,0.58,0.19,0.99,0.29,0.34,0.69,0.63,1.07,1.19,0.56
2145748,7.5,2,0,0,5,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145748,7.5,2,0,0,5,4,0.5,0.58,0.99,0.19,0.33,0.69,0.85,1.07,1.19,0.59
2145748,7.5,2,0,0,5,4,0.58,0.45,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2145748,7.5,2,0,0,5,7,0.58,0.25,0.99,0.29,0.33,0.72,0.5,1.07,1.19,0.59
2145748,7.5,2,0,0,5,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2145748,7.5,2,0,0,5,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2145771,12.5,2,0,1,9,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2145771,12.5,2,0,1,9,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145771,12.5,2,0,1,9,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145771,12.5,2,0,1,9,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145979,7.5,1,0,1,3,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2145979,7.5,1,0,1,3,4,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2145979,7.5,1,0,1,3,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145979,7.5,1,0,1,3,4,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145979,7.5,1,0,1,3,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145987,7.5,2,0,0,5,1,0.29,0.28,0.95,0.58,0.36,0.63,0.79,1.09,1.19,0.59
2145987,7.5,2,0,0,5,4,0.62,0.61,1.04,0.29,0.36,0.74,0.85,1.09,1.19,0.59
2145987,7.5,2,0,0,5,5,0.62,0.61,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.59
2145987,7.5,2,0,0,5,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2145987,7.5,2,0,0,5,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2145987,7.5,2,0,0,5,1,0.19,0.46,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2146035,22.5,8,1,0,2,4,0.63,0.67,0.99,0.57,0.49,0.93,0.85,0.98,1.17,0.58
